respID,qID,altID,obsID,Price,Calories,Vitamins,Sugar,AlcoholContent,Material,Brand,image
560,2,3,4474,19,90,Vitamins,2,7,Aluminum Can,Cacti,cacti.png
560,3,1,4475,18,80,No Vitamins,1,5,Aluminum Can,Truly,truly.png
560,3,2,4475,18.5,100,No Vitamins,2,4,Glass Bottle,Vizzy,vizzy_bottle.png
560,3,3,4475,19,100,Vitamins,2,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
560,4,1,4476,19,80,Vitamins,1,5,Aluminum Can,Vizzy,vizzy.png
560,4,2,4476,18.5,100,Vitamins,2,5,Aluminum Can,Vizzy,vizzy.png
560,4,3,4476,19,80,Vitamins,1,7,Aluminum Can,Vizzy,vizzy.png
560,5,1,4477,19,90,No Vitamins,1,5,Aluminum Can,Vizzy,vizzy.png
560,5,2,4477,18.5,90,Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
560,5,3,4477,18.5,100,Vitamins,2,5,Glass Bottle,Truly,truly_bottle.png
560,6,1,4478,19,100,No Vitamins,0,4,Glass Bottle,Truly,truly_bottle.png
560,6,2,4478,19,100,No Vitamins,0,4,Glass Bottle,Cacti,cacti_bottle.png
560,6,3,4478,19,100,No Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
560,7,1,4479,18.5,90,Vitamins,2,5,Aluminum Can,Cacti,cacti.png
560,7,2,4479,19,100,Vitamins,2,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
560,7,3,4479,18.5,80,No Vitamins,1,7,Aluminum Can,Truly,truly.png
560,8,1,4480,18.5,90,Vitamins,2,4,Glass Bottle,Truly,truly_bottle.png
560,8,2,4480,18,100,No Vitamins,0,7,Aluminum Can,Truly,truly.png
560,8,3,4480,18.5,90,Vitamins,1,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
561,1,1,4481,18,80,Vitamins,0,7,Aluminum Can,Truly,truly.png
561,1,2,4481,19,80,Vitamins,0,5,Aluminum Can,Cacti,cacti.png
561,1,3,4481,18,90,No Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
561,2,1,4482,18.5,90,Vitamins,1,7,Glass Bottle,Cacti,cacti_bottle.png
561,2,2,4482,18,100,No Vitamins,0,7,Aluminum Can,Vizzy,vizzy.png
561,2,3,4482,18,100,No Vitamins,0,7,Glass Bottle,Truly,truly_bottle.png
561,3,1,4483,18,100,No Vitamins,2,5,Glass Bottle,Cacti,cacti_bottle.png
561,3,2,4483,18.5,100,Vitamins,1,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
561,3,3,4483,19,100,Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
561,4,1,4484,18.5,80,Vitamins,0,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
561,4,2,4484,18,90,No Vitamins,2,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
561,4,3,4484,18,100,No Vitamins,1,7,Aluminum Can,AMC Seltzer,AMC.png
561,5,1,4485,18,100,No Vitamins,2,4,Aluminum Can,Vizzy,vizzy.png
561,5,2,4485,18,90,Vitamins,1,5,Glass Bottle,Vizzy,vizzy_bottle.png
561,5,3,4485,19,100,No Vitamins,1,7,Aluminum Can,Truly,truly.png
561,6,1,4486,18,90,No Vitamins,0,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
561,6,2,4486,18.5,90,No Vitamins,0,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
561,6,3,4486,18,90,No Vitamins,0,7,Aluminum Can,AMC Seltzer,AMC.png
561,7,1,4487,18,80,Vitamins,1,5,Aluminum Can,Cacti,cacti.png
561,7,2,4487,18.5,80,Vitamins,1,4,Glass Bottle,Truly,truly_bottle.png
561,7,3,4487,18,80,No Vitamins,0,4,Glass Bottle,Truly,truly_bottle.png
561,8,1,4488,19,90,No Vitamins,1,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
561,8,2,4488,18.5,80,No Vitamins,1,4,Aluminum Can,Vizzy,vizzy.png
561,8,3,4488,18.5,80,No Vitamins,1,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
562,1,1,4489,19,80,No Vitamins,2,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
562,1,2,4489,19,100,Vitamins,1,5,Aluminum Can,Vizzy,vizzy.png
562,1,3,4489,19,80,Vitamins,1,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
562,2,1,4490,19,80,Vitamins,0,4,Glass Bottle,Cacti,cacti_bottle.png
562,2,2,4490,18,80,No Vitamins,2,4,Aluminum Can,AMC Seltzer,AMC.png
562,2,3,4490,19,80,No Vitamins,1,5,Aluminum Can,Truly,truly.png
562,3,1,4491,18,90,No Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
562,3,2,4491,18,90,Vitamins,0,5,Aluminum Can,Cacti,cacti.png
562,3,3,4491,19,80,No Vitamins,1,5,Aluminum Can,Truly,truly.png
562,4,1,4492,18,80,Vitamins,0,7,Aluminum Can,Vizzy,vizzy.png
562,4,2,4492,18.5,90,No Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
562,4,3,4492,18.5,80,No Vitamins,2,5,Aluminum Can,Truly,truly.png
562,5,1,4493,18.5,90,Vitamins,1,7,Aluminum Can,Truly,truly.png
562,5,2,4493,18.5,80,Vitamins,2,7,Glass Bottle,Truly,truly_bottle.png
562,5,3,4493,18,90,Vitamins,0,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
562,6,1,4494,19,80,No Vitamins,1,5,Aluminum Can,AMC Seltzer,AMC.png
562,6,2,4494,18.5,90,No Vitamins,1,5,Aluminum Can,Cacti,cacti.png
562,6,3,4494,19,100,Vitamins,0,4,Glass Bottle,Cacti,cacti_bottle.png
562,7,1,4495,18,90,No Vitamins,2,7,Aluminum Can,Cacti,cacti.png
562,7,2,4495,19,90,No Vitamins,2,4,Aluminum Can,Cacti,cacti.png
562,7,3,4495,18,90,No Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
562,8,1,4496,18.5,100,No Vitamins,2,5,Aluminum Can,Cacti,cacti.png
562,8,2,4496,19,90,Vitamins,2,4,Glass Bottle,Cacti,cacti_bottle.png
562,8,3,4496,19,100,No Vitamins,0,4,Aluminum Can,Truly,truly.png
563,1,1,4497,18.5,100,Vitamins,0,7,Aluminum Can,Cacti,cacti.png
563,1,2,4497,19,80,Vitamins,2,5,Glass Bottle,Truly,truly_bottle.png
563,1,3,4497,18.5,100,No Vitamins,0,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
563,2,1,4498,19,90,No Vitamins,2,7,Glass Bottle,Truly,truly_bottle.png
563,2,2,4498,18,80,No Vitamins,2,5,Glass Bottle,Vizzy,vizzy_bottle.png
563,2,3,4498,18,90,No Vitamins,0,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
563,3,1,4499,18.5,80,Vitamins,1,5,Aluminum Can,Michelob Ultra,ultra.png
563,3,2,4499,18.5,90,Vitamins,1,5,Aluminum Can,Vizzy,vizzy.png
563,3,3,4499,18.5,90,Vitamins,1,7,Aluminum Can,Michelob Ultra,ultra.png
563,4,1,4500,18,90,No Vitamins,2,7,Glass Bottle,Truly,truly_bottle.png
563,4,2,4500,18,80,No Vitamins,2,4,Glass Bottle,Truly,truly_bottle.png
563,4,3,4500,19,80,Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
563,5,1,4501,18,90,Vitamins,2,7,Aluminum Can,Vizzy,vizzy.png
563,5,2,4501,18,80,No Vitamins,0,5,Aluminum Can,Vizzy,vizzy.png
563,5,3,4501,19,80,No Vitamins,0,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
563,6,1,4502,19,90,Vitamins,2,4,Glass Bottle,Vizzy,vizzy_bottle.png
563,6,2,4502,18,90,Vitamins,1,4,Glass Bottle,Vizzy,vizzy_bottle.png
563,6,3,4502,18.5,90,Vitamins,0,7,Aluminum Can,Vizzy,vizzy.png
563,7,1,4503,19,100,Vitamins,2,4,Glass Bottle,Cacti,cacti_bottle.png
563,7,2,4503,19,90,Vitamins,2,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
563,7,3,4503,18.5,80,Vitamins,0,7,Aluminum Can,AMC Seltzer,AMC.png
563,8,1,4504,18.5,90,Vitamins,2,7,Aluminum Can,Cacti,cacti.png
563,8,2,4504,18,80,No Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
563,8,3,4504,18.5,90,Vitamins,2,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
564,1,1,4505,18,80,Vitamins,2,7,Glass Bottle,Cacti,cacti_bottle.png
564,1,2,4505,18,80,No Vitamins,2,5,Aluminum Can,AMC Seltzer,AMC.png
564,1,3,4505,18.5,80,No Vitamins,2,7,Aluminum Can,Cacti,cacti.png
564,2,1,4506,18.5,90,Vitamins,1,5,Aluminum Can,Truly,truly.png
564,2,2,4506,19,80,No Vitamins,2,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
564,2,3,4506,18.5,90,No Vitamins,2,5,Glass Bottle,Truly,truly_bottle.png
564,3,1,4507,19,100,Vitamins,1,5,Glass Bottle,Truly,truly_bottle.png
564,3,2,4507,18.5,90,Vitamins,1,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
564,3,3,4507,19,100,No Vitamins,2,7,Glass Bottle,Vizzy,vizzy_bottle.png
564,4,1,4508,18,90,Vitamins,2,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
564,4,2,4508,18,80,No Vitamins,2,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
564,4,3,4508,19,80,Vitamins,2,7,Glass Bottle,Vizzy,vizzy_bottle.png
564,5,1,4509,18,90,No Vitamins,2,7,Glass Bottle,Vizzy,vizzy_bottle.png
564,5,2,4509,19,90,No Vitamins,2,7,Aluminum Can,Michelob Ultra,ultra.png
564,5,3,4509,18.5,90,No Vitamins,2,4,Aluminum Can,Michelob Ultra,ultra.png
564,6,1,4510,18,80,Vitamins,0,4,Glass Bottle,Vizzy,vizzy_bottle.png
564,6,2,4510,19,90,Vitamins,2,4,Aluminum Can,AMC Seltzer,AMC.png
564,6,3,4510,19,90,No Vitamins,0,7,Aluminum Can,Michelob Ultra,ultra.png
564,7,1,4511,19,100,No Vitamins,0,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
564,7,2,4511,18.5,80,Vitamins,2,4,Glass Bottle,Vizzy,vizzy_bottle.png
564,7,3,4511,19,90,No Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
564,8,1,4512,18.5,80,Vitamins,2,7,Aluminum Can,Vizzy,vizzy.png
564,8,2,4512,18,90,Vitamins,1,7,Aluminum Can,Vizzy,vizzy.png
564,8,3,4512,19,80,No Vitamins,1,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
565,1,1,4513,18,100,Vitamins,2,4,Aluminum Can,AMC Seltzer,AMC.png
565,1,2,4513,19,80,No Vitamins,0,5,Glass Bottle,Vizzy,vizzy_bottle.png
565,1,3,4513,18.5,90,Vitamins,1,4,Glass Bottle,Cacti,cacti_bottle.png
565,2,1,4514,18.5,90,Vitamins,2,5,Aluminum Can,AMC Seltzer,AMC.png
565,2,2,4514,18.5,100,No Vitamins,1,7,Glass Bottle,Cacti,cacti_bottle.png
565,2,3,4514,18.5,100,No Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
565,3,1,4515,18,90,No Vitamins,1,5,Aluminum Can,Vizzy,vizzy.png
565,3,2,4515,18.5,100,No Vitamins,1,4,Glass Bottle,Truly,truly_bottle.png
565,3,3,4515,18,100,Vitamins,2,7,Glass Bottle,Truly,truly_bottle.png
565,4,1,4516,19,100,Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
565,4,2,4516,18.5,100,No Vitamins,0,4,Glass Bottle,Cacti,cacti_bottle.png
565,4,3,4516,19,100,No Vitamins,0,4,Aluminum Can,Cacti,cacti.png
565,5,1,4517,18.5,90,Vitamins,0,5,Aluminum Can,Vizzy,vizzy.png
565,5,2,4517,18.5,80,No Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
565,5,3,4517,18.5,90,No Vitamins,2,5,Aluminum Can,AMC Seltzer,AMC.png
565,6,1,4518,19,90,Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
565,6,2,4518,18,80,Vitamins,1,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
565,6,3,4518,18.5,90,Vitamins,2,4,Glass Bottle,Truly,truly_bottle.png
565,7,1,4519,18,80,No Vitamins,0,7,Aluminum Can,Vizzy,vizzy.png
565,7,2,4519,19,80,No Vitamins,1,5,Aluminum Can,Vizzy,vizzy.png
565,7,3,4519,19,80,Vitamins,1,7,Aluminum Can,Michelob Ultra,ultra.png
565,8,1,4520,19,100,No Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
565,8,2,4520,18.5,100,Vitamins,2,5,Glass Bottle,Cacti,cacti_bottle.png
565,8,3,4520,19,100,Vitamins,1,4,Aluminum Can,Truly,truly.png
566,1,1,4521,18,80,Vitamins,1,5,Aluminum Can,Vizzy,vizzy.png
566,1,2,4521,19,100,No Vitamins,0,5,Aluminum Can,Truly,truly.png
566,1,3,4521,18.5,100,No Vitamins,1,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
566,2,1,4522,18,80,No Vitamins,2,7,Aluminum Can,Michelob Ultra,ultra.png
566,2,2,4522,18.5,90,No Vitamins,1,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
566,2,3,4522,18.5,80,No Vitamins,1,4,Glass Bottle,Vizzy,vizzy_bottle.png
566,3,1,4523,18,90,No Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
566,3,2,4523,19,90,No Vitamins,1,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
566,3,3,4523,18,80,No Vitamins,1,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
566,4,1,4524,19,80,No Vitamins,2,5,Glass Bottle,Vizzy,vizzy_bottle.png
566,4,2,4524,19,100,No Vitamins,1,5,Aluminum Can,Truly,truly.png
566,4,3,4524,18.5,90,Vitamins,0,5,Aluminum Can,Cacti,cacti.png
566,5,1,4525,19,100,No Vitamins,2,7,Aluminum Can,Cacti,cacti.png
566,5,2,4525,18.5,100,No Vitamins,1,5,Aluminum Can,AMC Seltzer,AMC.png
566,5,3,4525,18,80,Vitamins,2,4,Aluminum Can,Vizzy,vizzy.png
566,6,1,4526,19,100,Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
566,6,2,4526,19,80,No Vitamins,2,5,Aluminum Can,Vizzy,vizzy.png
566,6,3,4526,18.5,90,No Vitamins,1,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
566,7,1,4527,19,90,Vitamins,1,7,Glass Bottle,Vizzy,vizzy_bottle.png
566,7,2,4527,18.5,80,Vitamins,1,5,Aluminum Can,Michelob Ultra,ultra.png
566,7,3,4527,18.5,80,No Vitamins,0,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
566,8,1,4528,18,100,Vitamins,0,4,Aluminum Can,Truly,truly.png
566,8,2,4528,18,80,No Vitamins,0,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
566,8,3,4528,18,90,No Vitamins,1,7,Glass Bottle,Truly,truly_bottle.png
567,1,1,4529,18,80,No Vitamins,0,5,Glass Bottle,Vizzy,vizzy_bottle.png
567,1,2,4529,18,90,Vitamins,0,5,Glass Bottle,Truly,truly_bottle.png
567,1,3,4529,19,80,No Vitamins,2,5,Aluminum Can,Cacti,cacti.png
567,2,1,4530,19,80,Vitamins,0,7,Aluminum Can,AMC Seltzer,AMC.png
567,2,2,4530,18,80,No Vitamins,2,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
567,2,3,4530,18.5,90,No Vitamins,0,7,Glass Bottle,Truly,truly_bottle.png
567,3,1,4531,19,100,No Vitamins,0,7,Aluminum Can,Michelob Ultra,ultra.png
567,3,2,4531,18,90,Vitamins,2,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
567,3,3,4531,18,100,Vitamins,1,5,Aluminum Can,Cacti,cacti.png
567,4,1,4532,18.5,80,No Vitamins,2,5,Aluminum Can,Vizzy,vizzy.png
567,4,2,4532,18.5,80,No Vitamins,0,5,Glass Bottle,Truly,truly_bottle.png
567,4,3,4532,18,100,No Vitamins,1,5,Aluminum Can,AMC Seltzer,AMC.png
567,5,1,4533,18.5,80,Vitamins,0,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
567,5,2,4533,18,80,Vitamins,2,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
567,5,3,4533,19,100,Vitamins,2,5,Aluminum Can,Truly,truly.png
567,6,1,4534,19,100,No Vitamins,2,4,Glass Bottle,Vizzy,vizzy_bottle.png
567,6,2,4534,18,100,No Vitamins,1,4,Aluminum Can,Michelob Ultra,ultra.png
567,6,3,4534,19,80,Vitamins,1,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
567,7,1,4535,19,90,No Vitamins,2,4,Aluminum Can,Michelob Ultra,ultra.png
567,7,2,4535,18.5,100,Vitamins,1,5,Aluminum Can,Michelob Ultra,ultra.png
567,7,3,4535,18,90,No Vitamins,1,5,Aluminum Can,Michelob Ultra,ultra.png
567,8,1,4536,18,80,Vitamins,0,5,Aluminum Can,Cacti,cacti.png
567,8,2,4536,18,80,No Vitamins,0,5,Glass Bottle,Truly,truly_bottle.png
567,8,3,4536,18.5,100,Vitamins,1,7,Glass Bottle,Truly,truly_bottle.png
568,1,1,4537,19,80,No Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
568,1,2,4537,18,100,Vitamins,2,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
568,1,3,4537,19,100,No Vitamins,2,7,Glass Bottle,Vizzy,vizzy_bottle.png
568,2,1,4538,18,90,Vitamins,0,5,Aluminum Can,AMC Seltzer,AMC.png
568,2,2,4538,18,100,Vitamins,2,7,Aluminum Can,Truly,truly.png
568,2,3,4538,18,90,Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
568,3,1,4539,18,100,No Vitamins,2,5,Aluminum Can,Vizzy,vizzy.png
568,3,2,4539,19,90,Vitamins,1,5,Glass Bottle,Vizzy,vizzy_bottle.png
568,3,3,4539,19,100,No Vitamins,2,4,Aluminum Can,Cacti,cacti.png
568,4,1,4540,19,90,No Vitamins,2,7,Glass Bottle,Vizzy,vizzy_bottle.png
568,4,2,4540,18.5,80,No Vitamins,2,4,Glass Bottle,Cacti,cacti_bottle.png
568,4,3,4540,19,80,Vitamins,1,7,Aluminum Can,Truly,truly.png
568,5,1,4541,18.5,100,No Vitamins,1,4,Aluminum Can,Truly,truly.png
568,5,2,4541,19,100,No Vitamins,0,5,Aluminum Can,Truly,truly.png
568,5,3,4541,18.5,90,No Vitamins,0,4,Glass Bottle,Vizzy,vizzy_bottle.png
568,6,1,4542,18,100,No Vitamins,0,4,Glass Bottle,Truly,truly_bottle.png
568,6,2,4542,19,80,No Vitamins,1,5,Aluminum Can,Michelob Ultra,ultra.png
568,6,3,4542,19,90,No Vitamins,2,7,Aluminum Can,Michelob Ultra,ultra.png
568,7,1,4543,18.5,100,Vitamins,2,5,Aluminum Can,Truly,truly.png
568,7,2,4543,18.5,100,Vitamins,0,4,Glass Bottle,Vizzy,vizzy_bottle.png
568,7,3,4543,19,90,No Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
568,8,1,4544,19,90,No Vitamins,0,5,Glass Bottle,Vizzy,vizzy_bottle.png
568,8,2,4544,18,80,Vitamins,0,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
568,8,3,4544,19,80,No Vitamins,1,4,Aluminum Can,Cacti,cacti.png
569,1,1,4545,18,80,Vitamins,0,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
569,1,2,4545,19,80,No Vitamins,0,7,Glass Bottle,Truly,truly_bottle.png
569,1,3,4545,18,90,Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
569,2,1,4546,19,100,No Vitamins,0,5,Glass Bottle,Vizzy,vizzy_bottle.png
569,2,2,4546,19,80,Vitamins,1,7,Aluminum Can,Vizzy,vizzy.png
569,2,3,4546,18,80,No Vitamins,0,5,Aluminum Can,Cacti,cacti.png
569,3,1,4547,19,80,No Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
569,3,2,4547,19,80,No Vitamins,2,4,Glass Bottle,Truly,truly_bottle.png
569,3,3,4547,19,90,No Vitamins,2,5,Aluminum Can,Cacti,cacti.png
569,4,1,4548,18.5,90,No Vitamins,2,4,Aluminum Can,Vizzy,vizzy.png
569,4,2,4548,18.5,80,Vitamins,1,4,Glass Bottle,Truly,truly_bottle.png
569,4,3,4548,19,80,No Vitamins,0,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
569,5,1,4549,18.5,90,Vitamins,0,4,Aluminum Can,Truly,truly.png
569,5,2,4549,18.5,90,No Vitamins,1,7,Glass Bottle,Vizzy,vizzy_bottle.png
569,5,3,4549,18.5,100,Vitamins,2,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
569,6,1,4550,18,90,Vitamins,2,4,Glass Bottle,Cacti,cacti_bottle.png
569,6,2,4550,18,80,Vitamins,1,5,Aluminum Can,Vizzy,vizzy.png
569,6,3,4550,18,100,Vitamins,1,7,Glass Bottle,Vizzy,vizzy_bottle.png
569,7,1,4551,18.5,80,No Vitamins,0,4,Aluminum Can,Michelob Ultra,ultra.png
569,7,2,4551,18,100,No Vitamins,1,4,Aluminum Can,Truly,truly.png
569,7,3,4551,19,80,Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
569,8,1,4552,18,100,No Vitamins,1,5,Glass Bottle,Vizzy,vizzy_bottle.png
569,8,2,4552,19,80,No Vitamins,0,4,Aluminum Can,Vizzy,vizzy.png
569,8,3,4552,18,100,Vitamins,2,4,Aluminum Can,Vizzy,vizzy.png
570,1,1,4553,19,90,No Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
570,1,2,4553,18.5,80,Vitamins,0,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
570,1,3,4553,18.5,100,Vitamins,2,4,Aluminum Can,AMC Seltzer,AMC.png
570,2,1,4554,19,90,Vitamins,2,4,Glass Bottle,Vizzy,vizzy_bottle.png
570,2,2,4554,18,90,Vitamins,1,7,Aluminum Can,Truly,truly.png
570,2,3,4554,19,80,Vitamins,1,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
570,3,1,4555,18.5,90,Vitamins,1,7,Glass Bottle,Vizzy,vizzy_bottle.png
570,3,2,4555,19,80,No Vitamins,0,4,Aluminum Can,Michelob Ultra,ultra.png
570,3,3,4555,19,100,Vitamins,0,4,Glass Bottle,Truly,truly_bottle.png
570,4,1,4556,19,80,No Vitamins,1,5,Aluminum Can,Truly,truly.png
570,4,2,4556,18,80,No Vitamins,0,4,Aluminum Can,Vizzy,vizzy.png
570,4,3,4556,18,90,No Vitamins,0,7,Aluminum Can,Cacti,cacti.png
570,5,1,4557,18.5,90,Vitamins,1,4,Aluminum Can,Cacti,cacti.png
570,5,2,4557,19,80,No Vitamins,2,7,Glass Bottle,Truly,truly_bottle.png
570,5,3,4557,19,90,No Vitamins,0,7,Aluminum Can,Cacti,cacti.png
570,6,1,4558,18.5,80,No Vitamins,1,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
570,6,2,4558,19,100,No Vitamins,2,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
570,6,3,4558,19,100,Vitamins,0,4,Aluminum Can,Cacti,cacti.png
570,7,1,4559,19,100,Vitamins,2,4,Glass Bottle,Truly,truly_bottle.png
570,7,2,4559,18,100,Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
570,7,3,4559,18.5,80,No Vitamins,0,4,Aluminum Can,Truly,truly.png
570,8,1,4560,18.5,100,Vitamins,0,7,Aluminum Can,AMC Seltzer,AMC.png
570,8,2,4560,18.5,80,Vitamins,2,4,Aluminum Can,AMC Seltzer,AMC.png
570,8,3,4560,18.5,90,No Vitamins,1,4,Aluminum Can,Michelob Ultra,ultra.png
571,1,1,4561,19,80,Vitamins,0,5,Aluminum Can,Truly,truly.png
571,1,2,4561,19,100,Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
571,1,3,4561,19,90,Vitamins,0,5,Aluminum Can,Michelob Ultra,ultra.png
571,2,1,4562,19,80,No Vitamins,2,4,Glass Bottle,Vizzy,vizzy_bottle.png
571,2,2,4562,19,90,Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
571,2,3,4562,18,100,Vitamins,1,4,Aluminum Can,Cacti,cacti.png
571,3,1,4563,19,100,No Vitamins,1,5,Aluminum Can,Cacti,cacti.png
571,3,2,4563,18,80,No Vitamins,2,4,Aluminum Can,Michelob Ultra,ultra.png
571,3,3,4563,18,80,No Vitamins,2,5,Aluminum Can,Vizzy,vizzy.png
571,4,1,4564,18.5,80,Vitamins,0,4,Aluminum Can,AMC Seltzer,AMC.png
571,4,2,4564,19,80,Vitamins,0,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
571,4,3,4564,18,100,Vitamins,1,5,Aluminum Can,Cacti,cacti.png
571,5,1,4565,18,90,Vitamins,0,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
571,5,2,4565,18.5,80,Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
571,5,3,4565,18,100,No Vitamins,2,4,Glass Bottle,Cacti,cacti_bottle.png
571,6,1,4566,18,90,No Vitamins,2,5,Aluminum Can,Cacti,cacti.png
571,6,2,4566,19,80,Vitamins,2,5,Glass Bottle,Vizzy,vizzy_bottle.png
571,6,3,4566,18.5,90,No Vitamins,1,4,Glass Bottle,Truly,truly_bottle.png
571,7,1,4567,18.5,90,Vitamins,0,5,Aluminum Can,Cacti,cacti.png
571,7,2,4567,19,100,Vitamins,2,7,Glass Bottle,Truly,truly_bottle.png
571,7,3,4567,18,90,No Vitamins,0,4,Glass Bottle,Vizzy,vizzy_bottle.png
571,8,1,4568,19,100,Vitamins,2,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
571,8,2,4568,19,80,Vitamins,0,7,Aluminum Can,Michelob Ultra,ultra.png
571,8,3,4568,18,100,No Vitamins,1,5,Glass Bottle,Vizzy,vizzy_bottle.png
572,1,1,4569,18,90,No Vitamins,1,5,Aluminum Can,Cacti,cacti.png
572,1,2,4569,18.5,100,Vitamins,2,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
572,1,3,4569,18,80,No Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
572,2,1,4570,19,80,Vitamins,0,5,Glass Bottle,Truly,truly_bottle.png
572,2,2,4570,19,90,No Vitamins,1,4,Glass Bottle,Truly,truly_bottle.png
572,2,3,4570,18.5,80,No Vitamins,1,5,Aluminum Can,Cacti,cacti.png
572,3,1,4571,19,100,Vitamins,2,5,Glass Bottle,Cacti,cacti_bottle.png
572,3,2,4571,18.5,80,No Vitamins,1,7,Glass Bottle,Truly,truly_bottle.png
572,3,3,4571,18.5,90,No Vitamins,1,7,Aluminum Can,Michelob Ultra,ultra.png
572,4,1,4572,19,80,Vitamins,1,5,Aluminum Can,AMC Seltzer,AMC.png
572,4,2,4572,18.5,90,No Vitamins,0,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
572,4,3,4572,19,90,Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
572,5,1,4573,18.5,100,Vitamins,0,4,Aluminum Can,Michelob Ultra,ultra.png
572,5,2,4573,19,80,Vitamins,1,5,Aluminum Can,Cacti,cacti.png
572,5,3,4573,19,80,No Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
