respID,qID,altID,obsID,price,calories,vitamins,sugar,alcoholContent,material,image
447,8,3,3576,21,80,Vitamins,2,5,Glass Bottle,bottle.png
448,1,1,3577,18,100,Vitamins,0,7,Aluminum Can,can.png
448,1,2,3577,18,80,Vitamins,0,4,Glass Bottle,bottle.png
448,1,3,3577,15,90,Vitamins,1,5,Aluminum Can,can.png
448,2,1,3578,15,100,No Vitamins,2,5,Aluminum Can,can.png
448,2,2,3578,15,100,Vitamins,2,7,Glass Bottle,bottle.png
448,2,3,3578,15,80,Vitamins,0,7,Aluminum Can,can.png
448,3,1,3579,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
448,3,2,3579,15,80,Vitamins,0,7,Aluminum Can,can.png
448,3,3,3579,15,80,Vitamins,2,7,Glass Bottle,bottle.png
448,4,1,3580,18,90,Vitamins,1,4,Aluminum Can,can.png
448,4,2,3580,15,80,Vitamins,0,7,Aluminum Can,can.png
448,4,3,3580,15,90,Vitamins,1,5,Aluminum Can,can.png
448,5,1,3581,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
448,5,2,3581,21,80,No Vitamins,0,7,Aluminum Can,can.png
448,5,3,3581,18,100,Vitamins,1,7,Glass Bottle,bottle.png
448,6,1,3582,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
448,6,2,3582,21,80,No Vitamins,0,7,Aluminum Can,can.png
448,6,3,3582,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
448,7,1,3583,21,100,Vitamins,2,5,Aluminum Can,can.png
448,7,2,3583,21,100,Vitamins,1,4,Aluminum Can,can.png
448,7,3,3583,21,80,No Vitamins,0,4,Aluminum Can,can.png
448,8,1,3584,18,90,Vitamins,1,4,Aluminum Can,can.png
448,8,2,3584,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
448,8,3,3584,15,100,Vitamins,2,7,Glass Bottle,bottle.png
449,1,1,3585,15,100,No Vitamins,2,5,Aluminum Can,can.png
449,1,2,3585,21,80,No Vitamins,0,4,Aluminum Can,can.png
449,1,3,3585,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
449,2,1,3586,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
449,2,2,3586,18,90,Vitamins,1,4,Aluminum Can,can.png
449,2,3,3586,18,90,No Vitamins,0,7,Aluminum Can,can.png
449,3,1,3587,15,80,Vitamins,2,7,Glass Bottle,bottle.png
449,3,2,3587,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
449,3,3,3587,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
449,4,1,3588,21,90,No Vitamins,2,7,Aluminum Can,can.png
449,4,2,3588,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
449,4,3,3588,21,100,Vitamins,2,5,Aluminum Can,can.png
449,5,1,3589,18,80,Vitamins,0,4,Glass Bottle,bottle.png
449,5,2,3589,15,100,No Vitamins,1,5,Aluminum Can,can.png
449,5,3,3589,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
449,6,1,3590,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
449,6,2,3590,18,80,Vitamins,0,4,Glass Bottle,bottle.png
449,6,3,3590,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
449,7,1,3591,15,100,No Vitamins,2,5,Aluminum Can,can.png
449,7,2,3591,15,100,Vitamins,2,7,Glass Bottle,bottle.png
449,7,3,3591,21,80,Vitamins,1,5,Glass Bottle,bottle.png
449,8,1,3592,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
449,8,2,3592,18,100,No Vitamins,1,7,Aluminum Can,can.png
449,8,3,3592,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
450,1,1,3593,15,90,Vitamins,1,4,Glass Bottle,bottle.png
450,1,2,3593,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
450,1,3,3593,18,80,Vitamins,0,4,Glass Bottle,bottle.png
450,2,1,3594,18,90,Vitamins,1,4,Aluminum Can,can.png
450,2,2,3594,21,90,Vitamins,0,5,Glass Bottle,bottle.png
450,2,3,3594,21,100,Vitamins,2,5,Aluminum Can,can.png
450,3,1,3595,21,80,No Vitamins,0,7,Aluminum Can,can.png
450,3,2,3595,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
450,3,3,3595,21,90,No Vitamins,2,7,Aluminum Can,can.png
450,4,1,3596,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
450,4,2,3596,15,90,Vitamins,0,7,Aluminum Can,can.png
450,4,3,3596,21,80,Vitamins,1,5,Glass Bottle,bottle.png
450,5,1,3597,18,90,No Vitamins,2,5,Aluminum Can,can.png
450,5,2,3597,21,80,Vitamins,1,5,Glass Bottle,bottle.png
450,5,3,3597,15,80,Vitamins,0,7,Aluminum Can,can.png
450,6,1,3598,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
450,6,2,3598,21,90,Vitamins,2,4,Aluminum Can,can.png
450,6,3,3598,18,90,No Vitamins,1,5,Aluminum Can,can.png
450,7,1,3599,15,100,Vitamins,0,5,Aluminum Can,can.png
450,7,2,3599,21,80,Vitamins,1,5,Glass Bottle,bottle.png
450,7,3,3599,21,80,No Vitamins,0,7,Aluminum Can,can.png
450,8,1,3600,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
450,8,2,3600,21,100,Vitamins,0,4,Aluminum Can,can.png
450,8,3,3600,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
451,1,1,3601,21,90,No Vitamins,2,7,Aluminum Can,can.png
451,1,2,3601,21,80,No Vitamins,0,4,Aluminum Can,can.png
451,1,3,3601,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
451,2,1,3602,15,80,No Vitamins,2,4,Aluminum Can,can.png
451,2,2,3602,21,90,Vitamins,0,5,Glass Bottle,bottle.png
451,2,3,3602,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
451,3,1,3603,18,80,No Vitamins,2,5,Aluminum Can,can.png
451,3,2,3603,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
451,3,3,3603,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
451,4,1,3604,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
451,4,2,3604,21,90,No Vitamins,2,7,Aluminum Can,can.png
451,4,3,3604,15,90,Vitamins,1,4,Glass Bottle,bottle.png
451,5,1,3605,15,80,No Vitamins,0,4,Aluminum Can,can.png
451,5,2,3605,18,80,No Vitamins,2,5,Aluminum Can,can.png
451,5,3,3605,15,90,Vitamins,0,7,Aluminum Can,can.png
451,6,1,3606,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
451,6,2,3606,21,80,Vitamins,2,5,Glass Bottle,bottle.png
451,6,3,3606,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
451,7,1,3607,21,80,No Vitamins,0,7,Aluminum Can,can.png
451,7,2,3607,21,100,No Vitamins,1,4,Aluminum Can,can.png
451,7,3,3607,15,80,No Vitamins,0,4,Aluminum Can,can.png
451,8,1,3608,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
451,8,2,3608,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
451,8,3,3608,18,80,Vitamins,1,7,Glass Bottle,bottle.png
452,1,1,3609,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
452,1,2,3609,15,100,Vitamins,0,5,Aluminum Can,can.png
452,1,3,3609,18,90,Vitamins,1,4,Aluminum Can,can.png
452,2,1,3610,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
452,2,2,3610,18,100,Vitamins,1,7,Glass Bottle,bottle.png
452,2,3,3610,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
452,3,1,3611,15,100,Vitamins,0,5,Aluminum Can,can.png
452,3,2,3611,15,100,No Vitamins,1,5,Aluminum Can,can.png
452,3,3,3611,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
452,4,1,3612,18,90,No Vitamins,1,5,Aluminum Can,can.png
452,4,2,3612,21,100,Vitamins,2,7,Glass Bottle,bottle.png
452,4,3,3612,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
452,5,1,3613,18,80,Vitamins,1,7,Glass Bottle,bottle.png
452,5,2,3613,15,90,Vitamins,1,5,Aluminum Can,can.png
452,5,3,3613,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
452,6,1,3614,18,90,Vitamins,0,5,Glass Bottle,bottle.png
452,6,2,3614,21,100,Vitamins,0,4,Aluminum Can,can.png
452,6,3,3614,15,100,Vitamins,2,7,Glass Bottle,bottle.png
452,7,1,3615,15,90,Vitamins,1,4,Glass Bottle,bottle.png
452,7,2,3615,15,100,Vitamins,2,7,Glass Bottle,bottle.png
452,7,3,3615,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
452,8,1,3616,18,80,Vitamins,0,4,Glass Bottle,bottle.png
452,8,2,3616,15,80,Vitamins,2,7,Glass Bottle,bottle.png
452,8,3,3616,15,80,No Vitamins,2,4,Aluminum Can,can.png
453,1,1,3617,18,80,No Vitamins,2,5,Aluminum Can,can.png
453,1,2,3617,21,80,No Vitamins,0,4,Aluminum Can,can.png
453,1,3,3617,21,80,Vitamins,1,5,Glass Bottle,bottle.png
453,2,1,3618,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
453,2,2,3618,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
453,2,3,3618,18,90,No Vitamins,2,5,Aluminum Can,can.png
453,3,1,3619,18,90,Vitamins,2,4,Glass Bottle,bottle.png
453,3,2,3619,21,90,Vitamins,0,5,Glass Bottle,bottle.png
453,3,3,3619,15,100,Vitamins,2,7,Glass Bottle,bottle.png
453,4,1,3620,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
453,4,2,3620,18,80,Vitamins,1,7,Glass Bottle,bottle.png
453,4,3,3620,18,80,Vitamins,2,4,Aluminum Can,can.png
453,5,1,3621,15,100,No Vitamins,1,5,Aluminum Can,can.png
453,5,2,3621,18,100,Vitamins,0,7,Aluminum Can,can.png
453,5,3,3621,21,100,Vitamins,2,5,Aluminum Can,can.png
453,6,1,3622,18,90,Vitamins,1,4,Aluminum Can,can.png
453,6,2,3622,21,80,No Vitamins,0,4,Aluminum Can,can.png
453,6,3,3622,15,90,Vitamins,1,4,Glass Bottle,bottle.png
453,7,1,3623,21,80,Vitamins,1,5,Glass Bottle,bottle.png
453,7,2,3623,21,90,No Vitamins,2,7,Aluminum Can,can.png
453,7,3,3623,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
453,8,1,3624,21,80,No Vitamins,0,4,Aluminum Can,can.png
453,8,2,3624,18,90,Vitamins,2,4,Glass Bottle,bottle.png
453,8,3,3624,18,100,Vitamins,1,7,Glass Bottle,bottle.png
454,1,1,3625,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
454,1,2,3625,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
454,1,3,3625,21,100,No Vitamins,1,4,Aluminum Can,can.png
454,2,1,3626,18,90,No Vitamins,2,5,Aluminum Can,can.png
454,2,2,3626,18,100,No Vitamins,1,7,Aluminum Can,can.png
454,2,3,3626,15,100,Vitamins,0,5,Aluminum Can,can.png
454,3,1,3627,18,80,Vitamins,1,7,Glass Bottle,bottle.png
454,3,2,3627,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
454,3,3,3627,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
454,4,1,3628,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
454,4,2,3628,18,90,Vitamins,2,4,Glass Bottle,bottle.png
454,4,3,3628,15,90,Vitamins,1,4,Glass Bottle,bottle.png
454,5,1,3629,15,80,No Vitamins,2,4,Aluminum Can,can.png
454,5,2,3629,15,90,Vitamins,1,4,Glass Bottle,bottle.png
454,5,3,3629,15,80,Vitamins,2,7,Glass Bottle,bottle.png
454,6,1,3630,18,90,No Vitamins,0,7,Aluminum Can,can.png
454,6,2,3630,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
454,6,3,3630,21,100,Vitamins,1,4,Aluminum Can,can.png
454,7,1,3631,18,80,No Vitamins,2,5,Aluminum Can,can.png
454,7,2,3631,21,100,No Vitamins,1,4,Aluminum Can,can.png
454,7,3,3631,18,90,Vitamins,1,4,Aluminum Can,can.png
454,8,1,3632,15,100,No Vitamins,1,5,Aluminum Can,can.png
454,8,2,3632,21,80,Vitamins,2,5,Glass Bottle,bottle.png
454,8,3,3632,15,90,Vitamins,0,7,Aluminum Can,can.png
455,1,1,3633,15,80,Vitamins,0,7,Aluminum Can,can.png
455,1,2,3633,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
455,1,3,3633,21,90,No Vitamins,2,7,Aluminum Can,can.png
455,2,1,3634,18,80,Vitamins,2,4,Aluminum Can,can.png
455,2,2,3634,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
455,2,3,3634,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
455,3,1,3635,18,90,No Vitamins,0,7,Aluminum Can,can.png
455,3,2,3635,21,100,Vitamins,1,4,Aluminum Can,can.png
455,3,3,3635,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
455,4,1,3636,21,80,No Vitamins,0,4,Aluminum Can,can.png
455,4,2,3636,18,90,No Vitamins,1,5,Aluminum Can,can.png
455,4,3,3636,21,100,Vitamins,2,7,Glass Bottle,bottle.png
455,5,1,3637,15,80,Vitamins,2,7,Glass Bottle,bottle.png
455,5,2,3637,18,100,Vitamins,1,7,Glass Bottle,bottle.png
455,5,3,3637,15,80,No Vitamins,2,4,Aluminum Can,can.png
455,6,1,3638,15,80,No Vitamins,2,4,Aluminum Can,can.png
455,6,2,3638,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
455,6,3,3638,18,100,No Vitamins,1,7,Aluminum Can,can.png
455,7,1,3639,18,90,Vitamins,1,4,Aluminum Can,can.png
455,7,2,3639,21,100,Vitamins,1,4,Aluminum Can,can.png
455,7,3,3639,18,80,Vitamins,0,4,Glass Bottle,bottle.png
455,8,1,3640,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
455,8,2,3640,15,90,Vitamins,1,4,Glass Bottle,bottle.png
455,8,3,3640,21,90,Vitamins,2,4,Aluminum Can,can.png
456,1,1,3641,21,100,Vitamins,2,7,Glass Bottle,bottle.png
456,1,2,3641,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
456,1,3,3641,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
456,2,1,3642,21,80,No Vitamins,0,4,Aluminum Can,can.png
456,2,2,3642,18,80,Vitamins,1,7,Glass Bottle,bottle.png
456,2,3,3642,15,80,No Vitamins,2,4,Aluminum Can,can.png
456,3,1,3643,18,90,Vitamins,2,4,Glass Bottle,bottle.png
456,3,2,3643,21,80,Vitamins,1,5,Glass Bottle,bottle.png
456,3,3,3643,15,80,Vitamins,2,7,Glass Bottle,bottle.png
456,4,1,3644,21,100,Vitamins,0,4,Aluminum Can,can.png
456,4,2,3644,21,80,Vitamins,1,5,Glass Bottle,bottle.png
456,4,3,3644,15,100,No Vitamins,2,5,Aluminum Can,can.png
456,5,1,3645,15,90,Vitamins,1,4,Glass Bottle,bottle.png
456,5,2,3645,18,100,Vitamins,1,7,Glass Bottle,bottle.png
456,5,3,3645,15,90,Vitamins,0,7,Aluminum Can,can.png
456,6,1,3646,18,90,Vitamins,2,4,Glass Bottle,bottle.png
456,6,2,3646,18,80,Vitamins,2,5,Aluminum Can,can.png
456,6,3,3646,15,90,Vitamins,0,7,Aluminum Can,can.png
456,7,1,3647,18,100,Vitamins,0,7,Aluminum Can,can.png
456,7,2,3647,15,100,Vitamins,2,7,Glass Bottle,bottle.png
456,7,3,3647,18,100,Vitamins,1,7,Glass Bottle,bottle.png
456,8,1,3648,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
456,8,2,3648,15,80,Vitamins,1,4,Glass Bottle,bottle.png
456,8,3,3648,15,90,Vitamins,1,5,Aluminum Can,can.png
457,1,1,3649,21,90,Vitamins,0,5,Glass Bottle,bottle.png
457,1,2,3649,15,80,No Vitamins,2,4,Aluminum Can,can.png
457,1,3,3649,21,90,No Vitamins,2,7,Aluminum Can,can.png
457,2,1,3650,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
457,2,2,3650,18,80,Vitamins,0,4,Glass Bottle,bottle.png
457,2,3,3650,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
457,3,1,3651,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
457,3,2,3651,15,90,Vitamins,0,7,Aluminum Can,can.png
457,3,3,3651,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
457,4,1,3652,21,100,Vitamins,2,5,Aluminum Can,can.png
457,4,2,3652,15,80,No Vitamins,2,4,Aluminum Can,can.png
457,4,3,3652,18,90,No Vitamins,1,5,Aluminum Can,can.png
457,5,1,3653,21,80,Vitamins,2,5,Glass Bottle,bottle.png
457,5,2,3653,18,80,No Vitamins,2,5,Aluminum Can,can.png
457,5,3,3653,21,80,No Vitamins,0,7,Aluminum Can,can.png
457,6,1,3654,18,100,Vitamins,1,7,Glass Bottle,bottle.png
457,6,2,3654,18,80,No Vitamins,2,5,Aluminum Can,can.png
457,6,3,3654,15,100,Vitamins,0,5,Aluminum Can,can.png
457,7,1,3655,21,100,No Vitamins,1,4,Aluminum Can,can.png
457,7,2,3655,18,100,No Vitamins,1,7,Aluminum Can,can.png
457,7,3,3655,21,80,Vitamins,1,5,Glass Bottle,bottle.png
457,8,1,3656,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
457,8,2,3656,18,100,Vitamins,1,7,Glass Bottle,bottle.png
457,8,3,3656,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
458,1,1,3657,18,80,Vitamins,2,5,Aluminum Can,can.png
458,1,2,3657,21,100,Vitamins,2,5,Aluminum Can,can.png
458,1,3,3657,18,80,Vitamins,1,7,Glass Bottle,bottle.png
458,2,1,3658,21,100,Vitamins,0,4,Aluminum Can,can.png
458,2,2,3658,21,80,No Vitamins,1,7,Aluminum Can,can.png
458,2,3,3658,15,90,Vitamins,1,7,Aluminum Can,can.png
458,3,1,3659,15,80,No Vitamins,2,4,Aluminum Can,can.png
458,3,2,3659,21,100,No Vitamins,1,4,Aluminum Can,can.png
458,3,3,3659,18,100,No Vitamins,1,7,Aluminum Can,can.png
458,4,1,3660,21,100,Vitamins,2,7,Glass Bottle,bottle.png
458,4,2,3660,21,90,Vitamins,2,4,Aluminum Can,can.png
458,4,3,3660,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
458,5,1,3661,15,100,Vitamins,0,5,Aluminum Can,can.png
458,5,2,3661,18,100,Vitamins,1,7,Glass Bottle,bottle.png
458,5,3,3661,18,90,Vitamins,1,4,Aluminum Can,can.png
458,6,1,3662,21,100,Vitamins,1,4,Aluminum Can,can.png
458,6,2,3662,18,80,Vitamins,0,4,Glass Bottle,bottle.png
458,6,3,3662,15,80,No Vitamins,2,4,Aluminum Can,can.png
458,7,1,3663,15,100,Vitamins,2,7,Glass Bottle,bottle.png
458,7,2,3663,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
458,7,3,3663,15,80,Vitamins,0,7,Aluminum Can,can.png
458,8,1,3664,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
458,8,2,3664,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
458,8,3,3664,15,80,No Vitamins,2,4,Aluminum Can,can.png
459,1,1,3665,21,100,Vitamins,2,5,Aluminum Can,can.png
459,1,2,3665,18,90,No Vitamins,1,5,Aluminum Can,can.png
459,1,3,3665,21,90,Vitamins,2,4,Aluminum Can,can.png
459,2,1,3666,21,100,Vitamins,0,5,Glass Bottle,bottle.png
459,2,2,3666,15,100,No Vitamins,1,5,Aluminum Can,can.png
459,2,3,3666,21,80,Vitamins,1,5,Glass Bottle,bottle.png
459,3,1,3667,21,80,No Vitamins,1,7,Aluminum Can,can.png
459,3,2,3667,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
459,3,3,3667,21,80,Vitamins,1,5,Glass Bottle,bottle.png
459,4,1,3668,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
459,4,2,3668,18,100,Vitamins,1,7,Glass Bottle,bottle.png
459,4,3,3668,18,90,No Vitamins,0,7,Aluminum Can,can.png
459,5,1,3669,18,90,No Vitamins,1,5,Aluminum Can,can.png
459,5,2,3669,15,80,Vitamins,0,7,Aluminum Can,can.png
459,5,3,3669,21,100,Vitamins,0,4,Aluminum Can,can.png
459,6,1,3670,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
459,6,2,3670,15,80,Vitamins,2,7,Glass Bottle,bottle.png
459,6,3,3670,21,100,Vitamins,2,5,Aluminum Can,can.png
459,7,1,3671,21,80,No Vitamins,0,4,Aluminum Can,can.png
459,7,2,3671,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
459,7,3,3671,21,90,No Vitamins,2,7,Aluminum Can,can.png
459,8,1,3672,21,80,No Vitamins,0,4,Aluminum Can,can.png
459,8,2,3672,15,80,No Vitamins,0,4,Aluminum Can,can.png
459,8,3,3672,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
460,1,1,3673,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
460,1,2,3673,15,90,Vitamins,1,5,Aluminum Can,can.png
460,1,3,3673,15,80,No Vitamins,2,4,Aluminum Can,can.png
460,2,1,3674,21,80,No Vitamins,1,7,Aluminum Can,can.png
460,2,2,3674,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
460,2,3,3674,15,90,Vitamins,0,7,Aluminum Can,can.png
460,3,1,3675,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
460,3,2,3675,15,80,No Vitamins,0,4,Aluminum Can,can.png
460,3,3,3675,21,80,No Vitamins,1,7,Aluminum Can,can.png
460,4,1,3676,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
460,4,2,3676,21,100,Vitamins,0,4,Aluminum Can,can.png
460,4,3,3676,21,80,No Vitamins,0,4,Aluminum Can,can.png
460,5,1,3677,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
460,5,2,3677,21,80,Vitamins,1,5,Glass Bottle,bottle.png
460,5,3,3677,21,80,No Vitamins,0,4,Aluminum Can,can.png
460,6,1,3678,15,90,Vitamins,1,7,Aluminum Can,can.png
460,6,2,3678,15,90,Vitamins,0,7,Aluminum Can,can.png
460,6,3,3678,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
460,7,1,3679,21,80,No Vitamins,0,4,Aluminum Can,can.png
460,7,2,3679,18,80,Vitamins,0,4,Glass Bottle,bottle.png
460,7,3,3679,18,90,Vitamins,2,4,Glass Bottle,bottle.png
460,8,1,3680,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
460,8,2,3680,15,80,Vitamins,0,7,Aluminum Can,can.png
460,8,3,3680,18,80,No Vitamins,2,5,Aluminum Can,can.png
461,1,1,3681,15,90,Vitamins,0,7,Aluminum Can,can.png
461,1,2,3681,15,100,No Vitamins,1,5,Aluminum Can,can.png
461,1,3,3681,18,100,Vitamins,0,7,Aluminum Can,can.png
461,2,1,3682,15,100,Vitamins,0,5,Aluminum Can,can.png
461,2,2,3682,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
461,2,3,3682,15,90,Vitamins,1,5,Aluminum Can,can.png
461,3,1,3683,18,80,No Vitamins,2,5,Aluminum Can,can.png
461,3,2,3683,21,100,No Vitamins,1,4,Aluminum Can,can.png
461,3,3,3683,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
461,4,1,3684,21,80,No Vitamins,0,4,Aluminum Can,can.png
461,4,2,3684,18,80,Vitamins,0,4,Glass Bottle,bottle.png
461,4,3,3684,18,100,Vitamins,0,7,Aluminum Can,can.png
461,5,1,3685,15,90,Vitamins,1,4,Glass Bottle,bottle.png
461,5,2,3685,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
461,5,3,3685,21,100,Vitamins,1,4,Aluminum Can,can.png
461,6,1,3686,21,80,No Vitamins,1,7,Aluminum Can,can.png
461,6,2,3686,21,90,Vitamins,0,5,Glass Bottle,bottle.png
461,6,3,3686,21,100,Vitamins,2,5,Aluminum Can,can.png
461,7,1,3687,18,100,Vitamins,1,7,Glass Bottle,bottle.png
461,7,2,3687,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
461,7,3,3687,18,80,Vitamins,2,4,Aluminum Can,can.png
461,8,1,3688,18,80,Vitamins,2,5,Aluminum Can,can.png
461,8,2,3688,15,100,Vitamins,0,5,Aluminum Can,can.png
461,8,3,3688,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
462,1,1,3689,18,90,Vitamins,0,5,Glass Bottle,bottle.png
462,1,2,3689,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
462,1,3,3689,21,80,Vitamins,1,5,Glass Bottle,bottle.png
462,2,1,3690,15,90,Vitamins,0,7,Aluminum Can,can.png
462,2,2,3690,21,100,Vitamins,1,4,Aluminum Can,can.png
462,2,3,3690,18,90,Vitamins,0,5,Glass Bottle,bottle.png
462,3,1,3691,18,100,No Vitamins,1,7,Aluminum Can,can.png
462,3,2,3691,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
462,3,3,3691,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
462,4,1,3692,18,80,Vitamins,2,4,Aluminum Can,can.png
462,4,2,3692,18,90,No Vitamins,2,5,Aluminum Can,can.png
462,4,3,3692,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
462,5,1,3693,21,100,No Vitamins,1,4,Aluminum Can,can.png
462,5,2,3693,15,80,No Vitamins,2,4,Aluminum Can,can.png
462,5,3,3693,21,100,Vitamins,2,5,Aluminum Can,can.png
462,6,1,3694,18,100,Vitamins,0,7,Aluminum Can,can.png
462,6,2,3694,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
462,6,3,3694,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
462,7,1,3695,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
462,7,2,3695,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
462,7,3,3695,21,100,No Vitamins,1,4,Aluminum Can,can.png
462,8,1,3696,15,80,Vitamins,1,4,Glass Bottle,bottle.png
462,8,2,3696,15,90,Vitamins,0,7,Aluminum Can,can.png
462,8,3,3696,21,100,Vitamins,0,4,Aluminum Can,can.png
463,1,1,3697,15,90,Vitamins,1,7,Aluminum Can,can.png
463,1,2,3697,15,80,No Vitamins,2,4,Aluminum Can,can.png
463,1,3,3697,21,100,Vitamins,1,4,Aluminum Can,can.png
463,2,1,3698,18,80,Vitamins,0,4,Glass Bottle,bottle.png
463,2,2,3698,18,80,Vitamins,2,4,Aluminum Can,can.png
463,2,3,3698,15,90,Vitamins,0,7,Aluminum Can,can.png
463,3,1,3699,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
463,3,2,3699,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
463,3,3,3699,21,100,Vitamins,1,4,Aluminum Can,can.png
463,4,1,3700,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
463,4,2,3700,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
463,4,3,3700,15,80,No Vitamins,2,4,Aluminum Can,can.png
463,5,1,3701,15,90,Vitamins,1,7,Aluminum Can,can.png
463,5,2,3701,15,90,Vitamins,1,5,Aluminum Can,can.png
463,5,3,3701,15,80,No Vitamins,2,4,Aluminum Can,can.png
463,6,1,3702,15,90,Vitamins,1,4,Glass Bottle,bottle.png
463,6,2,3702,21,80,Vitamins,1,5,Glass Bottle,bottle.png
463,6,3,3702,21,90,Vitamins,2,4,Aluminum Can,can.png
463,7,1,3703,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
463,7,2,3703,15,100,No Vitamins,2,5,Aluminum Can,can.png
463,7,3,3703,15,80,No Vitamins,0,4,Aluminum Can,can.png
